Dallas,20.1
Sacramento,14.1
L.A. Lakers,17.5
Orlando,20.2
Minnesota,12.8
Seattle,15.8
Golden State,12.1
Milwaukee,19.3
Indiana,14.6
San Antonio,14.8
Portland,16.1
Boston,23.7
New Jersey,14.6
Utah,10.3
L.A. Clippers,14.0
Cleveland,12.5
Phoenix,13.4
Detroit,18.4
Atlanta,14.6
Charlotte,12.1
Washington,9.6
Houston,18.0
Denver,15.7
New York,16.4
Toronto,13.5
Philadelphia,8.7
Memphis,13.4
Chicago,10.6
Miami,11.0
