Indiana,35.3
Boston,42.5
Oklahoma City,34.2
Milwaukee,38.1
Atlanta,37.7
L.A. Lakers,31.4
Dallas,39.5
Golden State,38.9
Sacramento,39.3
Phoenix,32.6
Utah,36.5
L.A. Clippers,33.2
New Orleans,32.6
Denver,31.2
Philadelphia,33.3
Houston,36.1
Washington,35.5
Minnesota,32.7
New York,35.8
Cleveland,36.8
Toronto,33.1
Chicago,32.1
San Antonio,36.4
Orlando,31.3
Brooklyn,36.7
Miami,33.7
Detroit,31.7
Charlotte,34.0
Portland,33.2
Memphis,37.8
