Denver,12.9
Golden State,9.8
Portland,11.0
Phoenix,5.3
Indiana,9.1
Boston,4.2
Chicago,5.2
Atlanta,10.2
San Antonio,3.6
Houston,12.1
Seattle,5.2
Milwaukee,9.2
L.A. Lakers,9.1
Orlando,9.2
Philadelphia,7.5
Utah,5.6
L.A. Clippers,5.3
New York,6.8
New Jersey,7.1
Charlotte,5.1
Miami,5.7
Cleveland,5.8
Washington,3.5
Detroit,5.4
Dallas,7.3
Minnesota,4.6
Sacramento,7.0
