L.A. Clippers,24.0
Houston,26.6
Minnesota,21.4
Portland,25.3
Oklahoma City,22.4
San Antonio,21.4
Phoenix,25.1
Dallas,22.9
Denver,23.9
Golden State,24.8
L.A. Lakers,24.8
Miami,22.3
Toronto,23.4
Detroit,19.3
Atlanta,25.8
Washington,20.8
Sacramento,18.0
New Orleans,15.9
Philadelphia,22.5
New York,24.9
Brooklyn,23.4
Cleveland,20.0
Charlotte,17.9
Indiana,18.8
Orlando,19.5
Boston,21.1
Memphis,14.0
Milwaukee,18.9
Utah,19.2
Chicago,17.8
