Denver,1.8
Milwaukee,1.6
San Antonio,1.0
Philadelphia,1.0
L.A. Lakers,1.1
Portland,1.8
Phoenix,2.0
Boston,2.9
Golden State,2.6
Chicago,2.2
Houston,1.4
New York,2.9
Indiana,2.1
Kansas City,2.0
New Jersey,1.7
San Diego,5.0
Cleveland,3.0
Washington,2.9
Atlanta,1.0
Seattle,1.4
Dallas,2.0
Utah,2.0
Detroit,1.0
