L.A. Lakers,17.3
Minnesota,10.6
Utah,8.2
Seattle,19.1
New Jersey,11.4
Phoenix,14.8
Houston,20.4
Washington,11.5
Chicago,11.7
Vancouver,11.0
Charlotte,11.0
Indiana,12.5
L.A. Clippers,17.9
Boston,15.2
Atlanta,12.4
Miami,18.8
Toronto,13.2
Milwaukee,8.6
Portland,12.8
Detroit,11.4
Philadelphia,9.9
Sacramento,9.8
San Antonio,10.5
Cleveland,9.8
New York,13.9
Dallas,14.4
Orlando,11.1
Denver,10.9
Golden State,8.5
