Denver,1.8
L.A. Lakers,1.1
San Antonio,3.1
Boston,2.2
Philadelphia,1.7
Detroit,2.6
Utah,1.2
Golden State,4.0
Portland,1.7
San Diego,4.1
Milwaukee,2.0
Seattle,1.9
Kansas City,1.6
New Jersey,1.8
Chicago,2.6
New York,2.6
Phoenix,2.1
Houston,2.1
Dallas,2.3
Washington,2.9
Cleveland,1.7
Indiana,3.9
Atlanta,1.6
