Denver,2.9
L.A. Lakers,3.6
Detroit,2.4
Portland,2.5
Kansas City,2.9
San Antonio,2.5
Boston,3.8
Philadelphia,2.7
Houston,2.3
Dallas,5.4
Milwaukee,3.6
Golden State,4.8
New Jersey,2.7
Utah,3.7
Chicago,2.0
Cleveland,4.1
Indiana,1.9
Phoenix,3.7
L.A. Clippers,2.3
Atlanta,2.9
Washington,4.9
New York,2.4
Seattle,2.3
