Sacramento,37.3
Golden State,43.2
Atlanta,30.5
Boston,42.6
Oklahoma City,34.1
L.A. Lakers,31.2
Utah,37.8
Milwaukee,40.3
Memphis,34.2
Indiana,37.0
New York,35.7
Denver,31.2
Minnesota,33.3
Philadelphia,32.6
New Orleans,30.1
Dallas,41.0
Phoenix,32.6
L.A. Clippers,33.4
Portland,35.3
Brooklyn,33.8
Washington,31.7
Chicago,28.9
San Antonio,32.2
Toronto,32.0
Cleveland,31.6
Orlando,31.1
Charlotte,32.5
Houston,31.9
Detroit,32.4
Miami,34.8
