Phoenix,5.9
Denver,8.2
New York,14.0
Golden State,7.7
L.A. Lakers,8.1
Portland,7.9
Seattle,9.4
Philadelphia,7.9
Atlanta,4.8
Boston,3.8
Milwaukee,6.9
Cleveland,5.8
Houston,6.4
Washington,3.0
Indiana,7.5
Detroit,4.9
Chicago,6.5
L.A. Clippers,2.9
San Antonio,3.6
Sacramento,10.0
Utah,4.6
Charlotte,5.2
New Jersey,6.9
Dallas,8.3
Miami,3.6
