Sacramento,18.9
L.A. Lakers,13.7
Phoenix,14.0
Seattle,18.0
Portland,13.5
Indiana,16.0
Houston,18.3
Denver,18.4
Utah,7.8
Boston,15.2
Minnesota,8.2
Charlotte,14.7
San Antonio,10.4
Milwaukee,12.4
Dallas,11.9
New Jersey,13.6
Washington,11.6
Toronto,13.2
L.A. Clippers,13.4
Detroit,13.6
Philadelphia,7.4
Orlando,13.5
Miami,16.1
Vancouver,9.1
Golden State,11.3
Cleveland,10.7
New York,11.8
Atlanta,12.9
Chicago,12.2
