Golden State,28.9
Houston,42.3
New Orleans,28.2
Toronto,33.0
Cleveland,32.1
Denver,30.9
Philadelphia,29.8
Minnesota,22.5
L.A. Clippers,26.8
Charlotte,27.2
L.A. Lakers,29.1
Oklahoma City,30.4
Washington,26.5
Brooklyn,35.7
Milwaukee,24.7
Portland,28.1
Indiana,24.5
New York,23.3
Utah,29.6
Boston,30.4
Phoenix,27.9
Detroit,28.9
Miami,30.6
Orlando,29.3
Atlanta,31.0
Chicago,31.1
San Antonio,24.1
Dallas,32.8
Memphis,26.2
Sacramento,24.0
