Milwaukee,38.9
Houston,45.3
Dallas,41.3
L.A. Clippers,33.5
New Orleans,36.9
Portland,34.1
Washington,32.6
San Antonio,28.5
Boston,34.5
Phoenix,31.8
L.A. Lakers,31.6
Minnesota,39.7
Toronto,37.0
Memphis,31.5
Miami,35.4
Brooklyn,38.1
Atlanta,36.1
Utah,35.2
Denver,30.6
Philadelphia,31.6
Oklahoma City,30.2
Sacramento,34.9
Indiana,28.0
Orlando,32.2
Detroit,32.7
Cleveland,31.8
Chicago,35.1
Golden State,31.3
New York,28.4
Charlotte,34.3
