Milwaukee,37.1
Brooklyn,36.1
Washington,29.0
Utah,43.0
Portland,40.8
Indiana,34.0
Phoenix,34.6
Denver,34.2
New Orleans,30.4
L.A. Clippers,34.7
Sacramento,33.3
Golden State,38.7
Atlanta,33.4
Philadelphia,30.1
Memphis,31.4
Boston,36.4
Dallas,38.1
Minnesota,37.6
Toronto,39.3
San Antonio,28.4
Chicago,34.0
L.A. Lakers,31.2
Charlotte,37.0
Houston,40.6
Miami,36.2
New York,30.0
Detroit,32.9
Oklahoma City,35.1
Orlando,31.8
Cleveland,29.7
