Denver,19.9
San Antonio,21.3
Oklahoma City,20.0
Utah,12.8
Milwaukee,19.2
Sacramento,19.7
Miami,15.6
Phoenix,19.6
Houston,20.2
Minnesota,21.6
New York,23.3
Golden State,20.5
Indiana,16.1
L.A. Clippers,21.8
L.A. Lakers,16.8
Portland,20.9
Atlanta,20.2
Chicago,16.9
Dallas,22.2
Memphis,12.9
Orlando,27.0
Washington,16.3
Philadelphia,14.6
New Jersey,22.4
Cleveland,19.3
Boston,15.0
Detroit,13.9
Toronto,16.3
New Orleans,11.8
Charlotte,13.5
