Golden State,31.2
Houston,40.3
Denver,28.8
Cleveland,33.9
Washington,24.8
L.A. Clippers,27.4
Boston,33.4
Portland,27.7
Phoenix,22.6
Toronto,24.3
Oklahoma City,25.8
Brooklyn,31.6
Minnesota,21.0
San Antonio,23.5
Indiana,23.0
Charlotte,28.6
L.A. Lakers,25.7
New York,24.7
New Orleans,26.8
Milwaukee,23.7
Miami,27.0
Atlanta,26.1
Chicago,22.3
Sacramento,23.9
Philadelphia,29.8
Detroit,23.4
Orlando,26.1
Utah,26.0
Memphis,26.5
Dallas,30.1
