Chicago,16.5
Seattle,19.5
Orlando,20.1
Phoenix,12.0
Boston,17.7
San Antonio,16.1
L.A. Lakers,16.6
Charlotte,18.5
Dallas,24.9
Washington,14.8
Houston,21.5
Utah,12.4
Golden State,14.6
Sacramento,14.6
L.A. Clippers,16.8
Portland,16.6
Indiana,11.9
Atlanta,19.5
Minnesota,10.5
Denver,14.0
Toronto,14.2
New York,15.7
Miami,17.8
Milwaukee,12.9
Detroit,16.5
Philadelphia,17.5
New Jersey,9.1
Cleveland,19.3
Vancouver,13.8
