1,Ed Sadowski,CLR,53,0.0,16.5,6.2,16.8,.369,-,-,-,4.1,6.2,.668,-,-,0.0,0.9,-,-,-,3.7,1947
2,John Mahnken,WAS,60,0.0,9.3,3.7,14.6,.255,-,-,-,1.9,2.7,.681,-,-,0.0,1.0,-,-,-,3.0,1947
3,Art Hillhouse,PHI,60,0.0,6.0,2.0,6.9,.291,-,-,-,2.0,2.8,.723,-,-,0.0,0.7,-,-,-,2.3,1947
4,Grady Lewis,DTF,60,0.0,4.8,1.8,8.7,.204,-,-,-,1.3,2.3,.543,-,-,0.0,0.9,-,-,-,2.8,1947
5,Bob Cluggish,NYK,54,0.0,4.4,1.7,6.6,.261,-,-,-,1.0,1.7,.571,-,-,0.0,0.4,-,-,-,2.1,1947
6,Harold Kottman,BOS,53,0.0,3.1,1.1,3.5,.314,-,-,-,0.9,1.9,.465,-,-,0.0,0.3,-,-,-,1.1,1947
7,Elmore Morgenthaler,PRO,11,0.0,1.4,0.4,1.2,.308,-,-,-,0.6,1.1,.583,-,-,0.0,0.3,-,-,-,0.3,1947
8,Ralph Siewert,TRH,21,0.0,1.0,0.3,2.1,.136,-,-,-,0.4,0.7,.533,-,-,0.0,0.2,-,-,-,0.9,1947
9,Gorham Getchell,PIT,16,0.0,0.3,0.0,0.5,.000,-,-,-,0.3,0.3,1.000,-,-,0.0,0.0,-,-,-,0.3,1947
1,Ed Sadowski,BOS,47,0.0,19.4,6.6,20.3,.323,-,-,-,6.3,9.0,.697,-,-,0.0,1.6,-,-,-,3.9,1948
2,Grady Lewis,BAL,45,0.0,7.0,2.5,9.4,.268,-,-,-,1.9,3.0,.644,-,-,0.0,0.9,-,-,-,3.4,1948
3,John Mahnken,WAS,48,0.0,6.6,2.7,11.0,.249,-,-,-,1.1,1.8,.614,-,-,0.0,0.6,-,-,-,3.1,1948
4,Art Hillhouse,PHI,11,0.0,5.3,1.3,6.5,.197,-,-,-,2.7,3.4,.811,-,-,0.0,0.3,-,-,-,2.7,1948
1,George Mikan,MIN,60,0.0,28.3,9.7,23.4,.416,-,-,-,8.9,11.5,.772,-,-,0.0,3.6,-,-,-,4.3,1949
2,Arnie Risen,ROR,60,0.0,16.6,5.8,13.6,.423,-,-,-,5.1,7.7,.660,-,-,0.0,1.7,-,-,-,3.6,1949
3,Ed Sadowski,PHI,60,0.0,15.3,5.7,14.0,.405,-,-,-,4.0,5.8,.686,-,-,0.0,2.7,-,-,-,4.6,1949
4,John Mahnken,FWP,57,0.0,9.4,3.8,14.6,.259,-,-,-,1.8,2.9,.623,-,-,0.0,2.2,-,-,-,3.8,1949
5,Mike Novak,ROR,60,0.0,5.3,2.1,6.1,.342,-,-,-,1.2,2.1,.581,-,-,0.0,1.9,-,-,-,3.1,1949
6,Grady Lewis,STB,34,0.0,4.4,1.6,4.0,.387,-,-,-,1.2,2.1,.600,-,-,0.0,1.1,-,-,-,3.1,1949
7,Elmore Morgenthaler,PHI,20,0.0,2.1,0.8,2.0,.385,-,-,-,0.6,0.9,.667,-,-,0.0,0.4,-,-,-,0.9,1949
8,Jim Browne,CHI,4,0.0,0.8,0.3,0.5,.500,-,-,-,0.3,0.5,.500,-,-,0.0,0.0,-,-,-,1.0,1949
1,George Mikan,MIN,68,0.0,27.4,9.5,23.5,.407,-,-,-,8.3,10.7,.779,-,-,0.0,2.9,-,-,-,4.4,1950
2,Alex Groza,IND,64,0.0,23.4,8.1,17.0,.478,-,-,-,7.1,9.7,.729,-,-,0.0,2.5,-,-,-,3.5,1950
3,Don Otten,WAS,64,0.0,12.9,3.8,10.1,.373,-,-,-,5.3,7.2,.737,-,-,0.0,1.4,-,-,-,3.8,1950
4,Harry Boykoff,WAT,61,0.0,12.8,4.7,11.4,.413,-,-,-,3.3,4.3,.775,-,-,0.0,2.4,-,-,-,3.8,1950
5,Ed Sadowski,BAL,69,0.0,12.6,4.3,13.4,.324,-,-,-,4.0,5.4,.735,-,-,0.0,2.0,-,-,-,3.5,1950
6,Arnie Risen,ROR,62,0.0,10.1,3.3,9.6,.344,-,-,-,3.4,5.2,.664,-,-,0.0,1.5,-,-,-,3.7,1950
7,Ron Livingstone,PHI,54,0.0,8.3,3.0,10.7,.282,-,-,-,2.3,3.3,.689,-,-,0.0,2.6,-,-,-,4.8,1950
8,John Mahnken,BOS,62,0.0,5.5,2.1,8.0,.267,-,-,-,1.2,1.9,.670,-,-,0.0,1.7,-,-,-,3.7,1950
9,Mike Novak,PHI,60,0.0,1.7,0.6,2.5,.248,-,-,-,0.4,0.8,.532,-,-,0.0,1.0,-,-,-,2.3,1950
10,Jim Browne,DEN,31,0.0,1.5,0.5,1.5,.354,-,-,-,0.4,0.9,.481,-,-,0.0,0.3,-,-,-,0.5,1950
11,Robert Hahn,CHI,10,0.0,1.0,0.4,1.3,.308,-,-,-,0.2,0.7,.286,-,-,0.0,0.1,-,-,-,1.7,1950
1,George Mikan,MIN,68,0.0,28.4,10.0,23.3,.428,-,-,-,8.5,10.5,.803,-,-,14.1,3.1,-,-,-,4.5,1951
2,Alex Groza,IND,66,0.0,21.7,7.5,15.8,.470,-,-,-,6.7,8.6,.786,-,-,10.7,2.4,-,-,-,3.6,1951
3,Arnie Risen,ROR,66,0.0,16.3,5.7,14.2,.401,-,-,-,4.9,6.7,.734,-,-,12.0,2.4,-,-,-,4.2,1951
4,Don Otten,FWP,67,0.0,8.5,2.4,7.1,.338,-,-,-,3.7,4.6,.799,-,-,6.0,0.9,-,-,-,3.8,1951
5,Harry Boykoff,TCB,48,0.0,6.8,2.6,7.0,.375,-,-,-,1.5,2.1,.740,-,-,4.6,1.3,-,-,-,4.1,1951
6,John Mahnken,IND,58,0.0,4.6,1.9,6.1,.316,-,-,-,0.8,1.2,.643,-,-,3.8,1.3,-,-,-,2.8,1951
7,Ron Livingstone,PHI,63,0.0,4.5,1.7,5.6,.295,-,-,-,1.2,1.7,.697,-,-,4.7,1.2,-,-,-,3.5,1951
1,George Mikan,MIN,64,40.2,23.8,8.5,22.1,.385,-,-,-,6.8,8.7,.780,-,-,13.5,3.0,-,-,-,4.5,1952
2,Arnie Risen,ROR,66,36.3,15.6,5.5,14.0,.394,-,-,-,4.6,6.5,.701,-,-,12.7,2.3,-,-,-,3.9,1952
3,Don Otten,MIL,64,28.0,12.0,3.5,9.9,.349,-,-,-,5.0,6.5,.773,-,-,6.8,1.9,-,-,-,3.4,1952
4,Neil Johnston,PHI,64,15.5,6.0,2.2,4.7,.472,-,-,-,1.6,2.4,.662,-,-,5.3,0.6,-,-,-,2.4,1952
5,Jim Slaughter,BAL,28,18.8,5.3,1.9,5.9,.321,-,-,-,1.5,2.4,.603,-,-,5.3,0.9,-,-,-,2.9,1952
6,Charlie Share,FWP,63,14.0,3.9,1.2,3.7,.322,-,-,-,1.5,2.5,.619,-,-,5.3,1.0,-,-,-,2.2,1952
7,John Mahnken,BOS,60,9.7,3.0,1.3,3.8,.344,-,-,-,0.4,0.7,.605,-,-,2.2,1.1,-,-,-,1.5,1952
8,Jerry Fowler,MIL,6,6.8,1.5,0.7,2.2,.308,-,-,-,0.2,0.7,.250,-,-,1.7,0.3,-,-,-,1.5,1952
1,Neil Johnston,PHI,70,45.2,22.3,7.2,15.9,.452,-,-,-,7.9,11.3,.700,-,-,13.9,2.8,-,-,-,3.5,1953
2,George Mikan,MIN,70,37.9,20.6,7.1,17.9,.399,-,-,-,6.3,8.1,.780,-,-,14.4,2.9,-,-,-,4.1,1953
3,Arnie Risen,ROR,68,33.6,13.0,4.3,11.8,.368,-,-,-,4.3,6.3,.685,-,-,11.0,2.0,-,-,-,4.0,1953
4,Charlie Share,FWP,67,15.6,5.3,1.4,3.8,.358,-,-,-,2.6,3.5,.735,-,-,5.6,1.1,-,-,-,3.2,1953
5,John Mahnken,BOS,69,11.2,2.8,1.1,3.7,.302,-,-,-,0.6,0.8,.696,-,-,2.6,1.1,-,-,-,1.6,1953
1,Neil Johnston,PHI,72,45.8,24.4,8.2,18.3,.449,-,-,-,8.0,10.7,.747,-,-,11.1,2.8,-,-,-,3.6,1954
2,George Mikan,MIN,72,32.8,18.1,6.1,16.1,.380,-,-,-,5.9,7.6,.777,-,-,14.3,2.4,-,-,-,3.7,1954
3,Ray Felix,BAL,72,37.1,17.6,5.7,13.7,.417,-,-,-,6.2,9.8,.638,-,-,13.3,1.1,-,-,-,3.5,1954
4,Arnie Risen,ROR,72,33.1,13.2,4.5,12.1,.368,-,-,-,4.3,6.0,.714,-,-,10.1,1.7,-,-,-,3.9,1954
5,Charlie Share,MIL,68,23.2,8.3,2.8,7.3,.381,-,-,-,2.8,4.0,.684,-,-,8.2,1.2,-,-,-,3.1,1954
6,Jim Neal,SYR,67,13.4,4.7,1.7,5.5,.317,-,-,-,1.2,2.0,.591,-,-,3.8,0.4,-,-,-,2.1,1954
1,Neil Johnston,PHI,72,40.5,22.7,7.2,16.4,.440,-,-,-,8.2,10.7,.766,-,-,15.1,3.0,-,-,-,3.5,1955
2,Ray Felix,NYK,72,28.1,14.4,5.1,11.6,.438,-,-,-,4.3,6.9,.622,-,-,11.4,0.9,-,-,-,4.0,1955
3,Arnie Risen,ROR,69,28.6,11.6,3.8,10.1,.371,-,-,-,4.0,5.4,.744,-,-,10.2,1.6,-,-,-,3.7,1955
4,Art Spoelstra,ROR,70,16.1,6.1,2.3,5.7,.398,-,-,-,1.5,2.2,.692,-,-,4.1,0.8,-,-,-,2.4,1955
5,Jim Neal,BAL,13,14.9,2.9,0.9,4.5,.203,-,-,-,1.1,1.6,.667,-,-,3.6,0.7,-,-,-,1.7,1955
1,Neil Johnston,PHI,70,37.1,22.1,7.1,15.6,.457,-,-,-,7.8,9.8,.801,-,-,12.5,3.2,-,-,-,3.6,1956
2,Charlie Share,STH,72,27.4,13.6,4.4,10.2,.430,-,-,-,4.8,6.9,.695,-,-,10.8,1.8,-,-,-,4.4,1956
3,Ray Felix,NYK,72,23.6,12.3,3.8,9.3,.415,-,-,-,4.6,6.5,.706,-,-,8.7,0.7,-,-,-,4.1,1956
4,Art Spoelstra,ROR,72,22.8,8.5,3.1,8.0,.392,-,-,-,2.3,3.3,.685,-,-,6.1,1.3,-,-,-,3.4,1956
5,Arnie Risen,BOS,68,23.5,8.1,2.8,7.3,.383,-,-,-,2.5,3.5,.708,-,-,8.1,1.3,-,-,-,4.4,1956
6,Jim Tucker,SYR,70,12.8,3.8,1.4,4.1,.348,-,-,-,0.9,1.2,.795,-,-,3.3,0.5,-,-,-,2.4,1956
1,Neil Johnston,PHI,69,36.7,22.8,7.5,16.9,.447,-,-,-,7.8,9.4,.826,-,-,12.4,2.9,-,-,-,3.3,1957
2,Ray Felix,NYK,72,22.5,12.0,4.1,9.8,.416,-,-,-,3.8,5.2,.747,-,-,8.2,0.5,-,-,-,3.9,1957
3,Charlie Share,STH,72,23.2,10.3,3.3,7.4,.439,-,-,-,3.7,5.5,.684,-,-,8.9,1.1,-,-,-,3.7,1957
4,Walter Dukes,MIN,71,26.3,10.1,3.2,8.8,.364,-,-,-,3.7,5.4,.689,-,-,11.2,0.8,-,-,-,3.8,1957
5,Art Spoelstra,ROR,69,17.0,7.6,3.1,8.1,.388,-,-,-,1.3,1.7,.733,-,-,3.2,0.8,-,-,-,2.4,1957
6,Bob Burrow,ROR,67,15.3,6.0,2.0,5.5,.374,-,-,-,1.9,3.1,.616,-,-,4.4,0.6,-,-,-,2.5,1957
1,Neil Johnston,PHI,71,33.9,19.5,6.7,15.5,.429,-,-,-,6.2,7.6,.819,-,-,11.1,2.3,-,-,-,3.3,1958
2,Bill Russell,BOS,69,38.3,16.6,6.6,15.0,.442,-,-,-,3.3,6.4,.519,-,-,22.7,2.9,-,-,-,2.6,1958
3,Ray Felix,NYK,72,23.7,12.2,4.2,9.6,.442,-,-,-,3.8,5.4,.697,-,-,10.4,0.7,-,-,-,3.9,1958
4,Walter Dukes,DET,72,30.3,11.2,3.9,11.1,.349,-,-,-,3.4,5.1,.675,-,-,13.3,0.7,-,-,-,4.3,1958
5,Charlie Share,STH,72,25.3,8.6,3.0,7.6,.396,-,-,-,2.6,4.1,.648,-,-,10.4,1.8,-,-,-,3.9,1958
6,Jim Krebs,MIN,68,18.5,7.8,2.9,7.8,.378,-,-,-,2.0,2.6,.767,-,-,7.4,0.4,-,-,-,2.7,1958
7,Phil Jordon,DET,58,15.5,7.8,3.3,8.1,.413,-,-,-,1.1,1.6,.688,-,-,5.2,0.6,-,-,-,1.9,1958
8,Art Spoelstra,NYK,67,19.5,6.7,2.4,6.3,.384,-,-,-,1.9,2.8,.679,-,-,5.0,0.9,-,-,-,3.4,1958
9,Arnie Risen,BOS,63,17.8,6.1,2.1,6.3,.338,-,-,-,1.8,2.7,.683,-,-,5.7,0.8,-,-,-,3.1,1958
1,Bill Russell,BOS,70,42.6,16.7,6.5,14.2,.457,-,-,-,3.7,6.1,.598,-,-,23.0,3.2,-,-,-,2.3,1959
2,Phil Jordon,DET,72,28.6,14.3,5.5,13.4,.413,-,-,-,3.2,4.2,.762,-,-,8.3,1.2,-,-,-,2.7,1959
3,Walter Dukes,DET,72,32.5,13.0,4.4,12.6,.352,-,-,-,4.1,6.3,.657,-,-,13.3,0.9,-,-,-,4.6,1959
4,Wayne Embry,CIN,66,24.1,11.4,4.1,10.6,.387,-,-,-,3.1,4.8,.656,-,-,9.0,1.5,-,-,-,3.5,1959
5,Ray Felix,NYK,72,22.1,10.4,3.6,9.7,.371,-,-,-,3.2,4.5,.713,-,-,7.9,0.7,-,-,-,3.8,1959
6,Jim Krebs,MIN,72,21.9,8.8,3.8,9.4,.399,-,-,-,1.3,1.7,.748,-,-,6.8,0.7,-,-,-,2.9,1959
7,Charlie Share,STH,72,23.8,6.0,2.0,5.3,.386,-,-,-,1.9,2.6,.755,-,-,9.1,1.4,-,-,-,3.6,1959
8,Hub Reed,STH,65,14.6,5.0,2.1,4.9,.429,-,-,-,0.8,1.1,.746,-,-,4.9,0.5,-,-,-,2.6,1959
9,Connie Dierking,SYR,64,11.3,4.6,1.6,4.5,.362,-,-,-,1.3,2.2,.593,-,-,3.6,0.5,-,-,-,2.3,1959
1,Wilt Chamberlain,PHI,72,46.4,37.6,14.8,32.1,.461,-,-,-,8.0,13.8,.582,-,-,27.0,2.3,-,-,-,2.1,1960
2,Bill Russell,BOS,74,42.5,18.2,7.5,16.1,.467,-,-,-,3.2,5.3,.612,-,-,24.0,3.7,-,-,-,2.8,1960
3,Walter Dukes,DET,66,32.4,15.2,4.8,13.2,.361,-,-,-,5.7,7.7,.740,-,-,13.4,1.2,-,-,-,4.7,1960
4,Phil Jordon,CIN,75,27.5,13.4,5.1,12.9,.393,-,-,-,3.2,4.5,.716,-,-,8.3,2.8,-,-,-,3.0,1960
5,Wayne Embry,CIN,73,21.8,10.6,4.2,9.5,.439,-,-,-,2.3,4.5,.514,-,-,9.5,1.1,-,-,-,3.1,1960
6,Hub Reed,CIN,71,25.6,9.5,3.8,8.5,.449,-,-,-,1.9,2.6,.728,-,-,8.6,1.0,-,-,-,3.2,1960
7,Jim Krebs,MIN,75,16.9,7.6,3.2,8.1,.392,-,-,-,1.3,1.8,.721,-,-,4.4,0.5,-,-,-,2.8,1960
8,Ray Felix,MIN,47,18.8,7.3,2.9,7.6,.383,-,-,-,1.5,2.4,.625,-,-,7.2,0.7,-,-,-,3.8,1960
9,Connie Dierking,SYR,71,15.8,6.9,2.7,7.4,.365,-,-,-,1.5,2.6,.574,-,-,6.4,0.8,-,-,-,2.4,1960
10,John Richter,BOS,66,12.2,4.3,1.7,5.0,.340,-,-,-,0.9,1.8,.504,-,-,4.7,0.4,-,-,-,2.4,1960
11,Charlie Share,MIN,41,15.9,4.2,1.4,3.7,.391,-,-,-,1.3,2.0,.663,-,-,5.4,1.5,-,-,-,3.5,1960
1,Wilt Chamberlain,PHI,79,47.8,38.4,15.8,31.1,.509,-,-,-,6.7,13.3,.504,-,-,27.2,1.9,-,-,-,1.6,1961
2,Bill Russell,BOS,78,44.3,16.9,6.8,16.0,.426,-,-,-,3.3,6.0,.550,-,-,23.9,3.4,-,-,-,2.0,1961
3,Wayne Embry,CIN,79,28.3,14.4,5.8,12.8,.451,-,-,-,2.8,4.2,.668,-,-,10.9,1.6,-,-,-,3.6,1961
4,Phil Jordon,NYK,79,26.1,11.7,4.6,11.8,.386,-,-,-,2.6,3.6,.718,-,-,8.5,2.3,-,-,-,3.5,1961
5,Walter Dukes,DET,73,28.0,11.7,3.9,9.7,.405,-,-,-,3.8,5.5,.703,-,-,14.1,1.9,-,-,-,4.3,1961
6,Jim Krebs,LAL,75,22.1,8.2,3.6,9.2,.392,-,-,-,1.0,1.2,.806,-,-,6.1,0.9,-,-,-,3.0,1961
7,Ray Felix,LAL,78,19.4,6.6,2.4,6.5,.372,-,-,-,1.7,2.5,.699,-,-,6.9,0.5,-,-,-,3.9,1961
8,Hub Reed,CIN,75,16.2,5.3,2.1,4.9,.429,-,-,-,1.1,1.6,.697,-,-,4.9,0.9,-,-,-,2.7,1961
9,Swede Halbrook,SYR,79,14.3,4.9,2.0,5.9,.335,-,-,-,1.0,1.8,.543,-,-,7.0,0.4,-,-,-,3.3,1961
1,Wilt Chamberlain,PHI,80,48.5,50.4,20.0,39.5,.506,-,-,-,10.4,17.0,.613,-,-,25.7,2.4,-,-,-,1.5,1962
2,Walt Bellamy,CHI,79,42.3,31.6,12.3,23.7,.519,-,-,-,6.9,10.8,.644,-,-,19.0,2.7,-,-,-,3.6,1962
3,Wayne Embry,CIN,75,35.0,19.8,7.5,16.1,.466,-,-,-,4.7,6.9,.690,-,-,13.0,2.4,-,-,-,3.8,1962
4,Bill Russell,BOS,76,45.2,18.9,7.6,16.6,.457,-,-,-,3.8,6.3,.595,-,-,23.6,4.5,-,-,-,2.7,1962
5,Phil Jordon,NYK,76,28.9,11.9,5.3,13.5,.392,-,-,-,1.3,2.2,.571,-,-,6.3,2.1,-,-,-,3.4,1962
6,Jim Krebs,LAL,78,25.8,10.0,4.0,9.0,.445,-,-,-,2.0,2.7,.750,-,-,7.9,1.4,-,-,-,3.7,1962
7,Walter Dukes,DET,77,24.6,9.4,3.3,8.4,.396,-,-,-,2.7,3.8,.715,-,-,10.4,1.6,-,-,-,4.2,1962
8,Darrall Imhoff,NYK,76,19.5,5.9,2.4,6.3,.386,-,-,-,1.1,1.8,.576,-,-,6.2,1.1,-,-,-,3.0,1962
9,Hub Reed,CIN,80,18.1,5.8,2.5,5.8,.441,-,-,-,0.8,1.0,.732,-,-,5.5,0.7,-,-,-,3.3,1962
10,Ray Felix,LAL,80,18.5,5.4,2.1,5.0,.430,-,-,-,1.1,1.6,.692,-,-,5.9,0.7,-,-,-,3.3,1962
1,Wilt Chamberlain,GSW,80,47.6,44.8,18.3,34.6,.528,-,-,-,8.3,13.9,.593,-,-,24.3,3.4,-,-,-,1.7,1963
2,Walt Bellamy,CHI,80,41.3,27.9,10.5,19.9,.527,-,-,-,6.9,10.3,.674,-,-,16.4,2.9,-,-,-,3.5,1963
3,Wayne Embry,CIN,76,33.0,18.6,7.0,15.3,.458,-,-,-,4.5,6.8,.667,-,-,12.3,2.3,-,-,-,3.8,1963
4,Bill Russell,BOS,78,44.9,16.8,6.6,15.2,.432,-,-,-,3.7,6.6,.555,-,-,23.6,4.5,-,-,-,2.4,1963
5,Jim Krebs,LAL,79,24.2,8.3,3.4,7.9,.434,-,-,-,1.5,1.9,.747,-,-,6.4,1.1,-,-,-,3.2,1963
6,Bevo Nordmann,NYK,53,18.9,7.0,2.9,6.0,.489,-,-,-,1.1,2.3,.484,-,-,6.0,0.9,-,-,-,2.9,1963
7,Phil Jordon,STH,73,19.5,6.5,2.9,7.2,.400,-,-,-,0.8,1.4,.554,-,-,4.4,1.4,-,-,-,2.4,1963
8,Hub Reed,CIN,80,16.2,5.9,2.5,5.3,.466,-,-,-,0.9,1.2,.755,-,-,5.0,1.0,-,-,-,3.3,1963
1,Wilt Chamberlain,GSW,80,46.1,36.9,15.1,28.7,.524,-,-,-,6.8,12.7,.531,-,-,22.3,5.0,-,-,-,2.3,1964
2,Walt Bellamy,WAS,80,42.4,27.0,10.1,19.8,.513,-,-,-,6.7,10.3,.651,-,-,17.0,1.6,-,-,-,3.8,1964
3,Wayne Embry,CIN,80,36.4,17.3,7.0,15.2,.458,-,-,-,3.4,5.2,.650,-,-,11.6,1.4,-,-,-,4.1,1964
4,Bill Russell,BOS,78,44.6,15.0,6.0,13.8,.433,-,-,-,3.0,5.5,.550,-,-,24.7,4.7,-,-,-,2.4,1964
5,Connie Dierking,PHI,76,16.9,6.5,2.5,6.8,.372,-,-,-,1.5,2.2,.675,-,-,5.6,0.7,-,-,-,2.9,1964
6,Bevo Nordmann,STH,19,13.6,3.3,1.4,3.5,.409,-,-,-,0.5,1.0,.474,-,-,3.4,0.3,-,-,-,2.7,1964
7,Paul Hogue,WAS,15,9.8,1.7,0.8,2.0,.400,-,-,-,0.1,0.5,.286,-,-,2.1,0.4,-,-,-,2.3,1964
1,Wilt Chamberlain,PHI,73,45.2,34.7,14.6,28.5,.510,-,-,-,5.6,12.1,.464,-,-,22.9,3.4,-,-,-,2.0,1965
2,Walt Bellamy,WAS,80,41.3,24.8,9.2,18.0,.509,-,-,-,6.4,9.4,.685,-,-,14.6,2.4,-,-,-,3.3,1965
3,Bill Russell,BOS,78,44.4,14.1,5.5,12.6,.438,-,-,-,3.1,5.5,.573,-,-,24.1,5.3,-,-,-,2.6,1965
4,Wayne Embry,CIN,74,30.3,12.7,4.8,10.4,.456,-,-,-,3.2,5.0,.644,-,-,10.0,1.2,-,-,-,4.0,1965
5,Reggie Harding,DET,78,34.6,12.0,5.2,12.7,.410,-,-,-,1.6,2.7,.612,-,-,11.6,2.3,-,-,-,3.3,1965
6,Connie Dierking,GSW,68,19.0,7.9,3.2,7.9,.405,-,-,-,1.5,2.5,.595,-,-,6.4,1.1,-,-,-,2.4,1965
7,Darrall Imhoff,LAL,76,20.0,5.0,1.9,4.1,.466,-,-,-,1.2,2.0,.571,-,-,6.6,1.1,-,-,-,3.1,1965
1,Wilt Chamberlain,PHI,79,47.3,33.5,13.6,25.2,.540,-,-,-,6.3,12.4,.513,-,-,24.6,5.2,-,-,-,2.2,1966
2,Walt Bellamy,NYK,80,41.9,22.8,8.7,17.2,.506,-,-,-,5.4,8.6,.624,-,-,15.7,2.9,-,-,-,3.7,1966
3,Bill Russell,BOS,78,43.4,12.9,5.0,12.1,.415,-,-,-,2.9,5.2,.551,-,-,22.8,4.8,-,-,-,2.8,1966
4,Joe Strawder,DET,79,27.6,8.6,3.2,7.8,.408,-,-,-,2.2,3.2,.688,-,-,10.4,1.0,-,-,-,3.9,1966
5,Wayne Embry,CIN,80,23.5,7.6,2.9,7.1,.411,-,-,-,1.8,2.9,.603,-,-,6.6,1.0,-,-,-,3.6,1966
6,Darrall Imhoff,LAL,77,18.4,4.9,2.0,4.4,.448,-,-,-,1.0,1.8,.566,-,-,6.6,1.5,-,-,-,3.0,1966
1,Wilt Chamberlain,PHI,81,45.5,24.1,9.7,14.2,.683,-,-,-,4.8,10.8,.441,-,-,24.2,7.8,-,-,-,1.8,1967
2,Walt Bellamy,NYK,79,38.1,19.0,7.2,13.7,.521,-,-,-,4.7,7.3,.636,-,-,13.5,2.6,-,-,-,3.5,1967
3,Bill Russell,BOS,81,40.7,13.3,4.9,10.7,.454,-,-,-,3.5,5.8,.610,-,-,21.0,5.8,-,-,-,3.2,1967
4,Darrall Imhoff,LAL,81,33.6,10.7,4.6,9.6,.474,-,-,-,1.6,2.6,.614,-,-,13.3,2.7,-,-,-,3.5,1967
5,Joe Strawder,DET,79,27.3,9.5,3.6,8.4,.426,-,-,-,2.4,3.3,.718,-,-,10.0,1.0,-,-,-,4.4,1967
6,Connie Dierking,CIN,77,24.7,9.3,3.8,9.5,.399,-,-,-,1.7,2.3,.744,-,-,7.8,2.1,-,-,-,3.3,1967
7,Reggie Harding,DET,74,18.5,5.5,2.3,5.2,.449,-,-,-,0.9,1.4,.612,-,-,6.1,1.3,-,-,-,2.2,1967
8,Wayne Embry,BOS,72,10.1,5.2,2.0,5.0,.409,-,-,-,1.1,2.0,.569,-,-,4.1,0.6,-,-,-,1.9,1967
1,Wilt Chamberlain,PHI,82,46.8,24.3,10.0,16.8,.595,-,-,-,4.3,11.4,.380,-,-,23.8,8.6,-,-,-,2.0,1968
2,Walt Bellamy,NYK,82,32.9,16.7,6.2,11.5,.541,-,-,-,4.3,6.5,.662,-,-,11.7,2.0,-,-,-,3.2,1968
3,Connie Dierking,CIN,81,32.6,16.4,6.7,14.4,.467,-,-,-,2.9,3.8,.765,-,-,9.5,2.4,-,-,-,3.9,1968
4,Bill Russell,BOS,78,37.9,12.5,4.7,11.0,.425,-,-,-,3.2,5.9,.537,-,-,18.6,4.6,-,-,-,3.1,1968
5,Darrall Imhoff,LAL,82,27.7,9.3,3.6,7.5,.478,-,-,-,2.2,3.5,.619,-,-,10.9,2.5,-,-,-,3.2,1968
6,Joe Strawder,DET,73,27.8,7.5,2.8,6.2,.452,-,-,-,1.9,2.9,.647,-,-,9.4,1.2,-,-,-,4.3,1968
7,Wayne Embry,BOS,78,13.9,6.3,2.5,6.2,.400,-,-,-,1.4,2.4,.589,-,-,4.1,0.7,-,-,-,2.2,1968
8,Jim Fox,DET,55,11.3,3.6,1.2,2.9,.410,-,-,-,1.2,2.0,.611,-,-,4.2,0.5,-,-,-,1.5,1968
1,Wilt Chamberlain,LAL,81,45.3,20.5,7.9,13.6,.583,-,-,-,4.7,10.6,.446,-,-,21.1,4.5,-,-,-,1.8,1969
2,Walt Bellamy,DET,88,35.9,17.4,6.4,12.5,.510,-,-,-,4.6,7.0,.649,-,-,12.5,2.0,-,-,-,3.6,1969
3,Connie Dierking,CIN,82,31.0,16.3,6.7,15.0,.443,-,-,-,3.0,3.9,.762,-,-,9.0,2.7,-,-,-,3.7,1969
4,Wayne Embry,MIL,78,30.2,13.1,4.9,11.5,.427,-,-,-,3.3,5.0,.664,-,-,8.6,1.9,-,-,-,3.9,1969
5,Jim Fox,PHX,76,31.0,10.9,4.2,8.9,.470,-,-,-,2.5,3.5,.715,-,-,10.8,2.2,-,-,-,3.5,1969
6,Bill Russell,BOS,77,42.7,9.9,3.6,8.4,.433,-,-,-,2.6,5.0,.526,-,-,19.3,4.9,-,-,-,3.0,1969
7,Tom Boerwinkle,CHI,80,29.6,9.8,4.0,10.4,.383,-,-,-,1.8,2.8,.653,-,-,11.1,2.2,-,-,-,4.0,1969
8,Darrall Imhoff,PHI,82,28.8,9.2,3.4,7.2,.470,-,-,-,2.4,4.0,.597,-,-,9.7,2.7,-,-,-,3.8,1969
9,Jim Davis,ATL,78,17.5,8.8,3.4,7.3,.467,-,-,-,2.0,3.0,.667,-,-,6.8,1.2,-,-,-,3.1,1969
10,Otto Moore,DET,74,21.7,7.7,3.3,7.4,.443,-,-,-,1.2,2.3,.524,-,-,7.1,0.9,-,-,-,2.5,1969
11,Walt Wesley,CIN,82,16.3,7.6,3.0,6.5,.459,-,-,-,1.6,2.5,.647,-,-,4.9,0.6,-,-,-,2.3,1969
12,Dave Newmark,CHI,81,14.3,5.6,2.3,5.9,.389,-,-,-,1.1,1.7,.619,-,-,4.3,0.7,-,-,-,2.5,1969
13,Dick Cunningham,MIL,77,16.1,4.6,1.8,4.3,.425,-,-,-,0.9,1.4,.651,-,-,5.7,0.8,-,-,-,2.2,1969
14,Rich Niemann,MIL,34,8.0,3.1,1.3,3.1,.415,-,-,-,0.6,0.7,.760,-,-,2.9,0.5,-,-,-,1.8,1969
